what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517657281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517658578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517660984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517671187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517677296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517699187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517717156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517724234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517726859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460517736203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460517738875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517749359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517750640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517752843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517764656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517765984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517772984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517780484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517781703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517784546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460517800156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517801234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460517811765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460517940718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460517945812
