what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460947930500
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460947936593
activated,editor,org.eclipse.wst.html.ui,1.0.400.v200904292008,"org.eclipse.wst.html.core.htmlsource.source",1460947947500
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460947954781
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460947967281
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460947969546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460947977109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460947978093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948026453
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460948028609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460948079328
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460948130921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948133000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948144359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460948146828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460948147593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460948152187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948168625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948181015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460948197656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948198640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948204546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948244156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460948246984
activated,editor,org.eclipse.wst.html.ui,1.0.400.v200904292008,"org.eclipse.wst.html.core.htmlsource.source",1460948252828
