what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460538459046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460538462218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460538463937
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460538473687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538478921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538488546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460538490656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538495562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538555421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1460538555453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1460538558421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538565000
started,bundle,org.eclipse.jst.server.ui,1.1.0.v20090421,"org.eclipse.jst.server.ui",1460538583921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538598734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1460538598765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1460538605890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1460538612343
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460538614859
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.stop",1460538617328
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460538617921
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460538618890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460538618968
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460538619203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538621984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460538623312
