what,kind,bundleId,bundleVersion,description,time
error,log,,,"File not found: '/Test/src/__2F_Test_2F_WebContent_2F_Test_2E_jsp.java'",1460534531328
error,log,,,"File not found: '/Test/src/__2F_Test_2F_WebContent_2F_Test_2E_jsp.java'",1460534570484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460534636390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534648562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534675062
opened,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460534675109
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460534675125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.views.showView",1460534675125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.views.showView",1460534675125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534678796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534681640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534687984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460534693359
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.run",1460534702281
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1460534702359
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460534704312
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460534704343
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460534705484
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1460534709515
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460534709531
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.300.v200905132034,"org.eclipse.jst.j2ee.J2EEPerspective",1460534713453
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1460534714843
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460534715156
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460534715187
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460534746171
