what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526445984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526448156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526464031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526465734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526488140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526494062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526498546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526499875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526503265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526516250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526517500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526525250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526530500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526532046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526538171
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526541640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526542968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526551468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460526578031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526579140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526584375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460526589421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460529299890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460529346062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460532429765
