what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515637593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515681765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515682750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515692125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515717593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515721796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1460515725671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515726812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515727906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515731234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460515735765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515760078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515761828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515764687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1460515767437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515768578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515769937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515783531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515785656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515796640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460515798843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515812421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515813906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460515817359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460515825109
