what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934770671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934788687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1462934788703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934791437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934796500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1462934796515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934801437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934803921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1462934803937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1462934803937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934807531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934840109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1462934840140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934840562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934840593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934863000
started,bundle,org.eclipse.pde,3.4.100.v200906111540,"org.eclipse.pde",1462934885875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934925640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1462934925656
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.300.v200905132034,"org.eclipse.jst.j2ee.J2EEPerspective",1462934943640
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1462934943718
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1462934945984
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1462934958640
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1462934960671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1462934963468
