what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539311468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539332281
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539333390
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1460539335078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539336109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539337109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539337218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539354031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539354031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539363546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539363640
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460539364515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1460539371468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539372312
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460539374250
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539392328
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460539411562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539412375
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1460539415140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539415953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539415968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539416734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460539430734
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460539434500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460539446750
