what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463966770765
closed,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1463966770765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966773312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966793187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966793437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966793546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966793796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966797609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463966798109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463967457718
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463967477906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463968895718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969506625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969515484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969596062
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1463969599281
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1463969599843
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1463969599875
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1463969600812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969605921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969612062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969656703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969951250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969992031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463969994125
